issue, project, bug_id, is_regression, regressed, reported, fixed, discovery_days, fixed_days
5362, imagemagick, 214, 1, 20180115, 20180116, 20180307, 1, 50
5364, imagemagick, 215, 1, 20180115, 20180116, 20180206, 1, 21
5365, imagemagick, 216, 1, 20180115, 20180116, 20180205, 1, 20
5366, imagemagick, 217, 1, 20180115, 20180116, 20180116, 1, 0
5367, imagemagick, 218, 1, 20180115, 20180116, 20180119, 1, 3
5368, imagemagick, 219, 1, 20180115, 20180116, 20180116, 1, 0
5369, imagemagick, 220, 1, 20180115, 20180116, 20180121, 1, 5
5370, imagemagick, 221, 1, 20180115, 20180116, 20180121, 1, 5
5371, imagemagick, 222, 1, 20180115, 20180116, 20180121, 1, 5
5372, imagemagick, 223, 1, 20180115, 20180116, 20180129, 1, 13
5373, imagemagick, 224, 1, 20180115, 20180116, 20180202, 1, 17
5374, imagemagick, 225, 1, 20180115, 20180116, 20180121, 1, 5
5375, imagemagick, 226, 1, 20180115, 20180116, 20180119, 1, 3
5376, imagemagick, 227, 1, 20180115, 20180116, 20180123, 1, 7
5378, imagemagick, 228, 1, 20180115, 20180116, 20180119, 1, 3
5381, imagemagick, 229, 1, 20180115, 20180116, 20180123, 1, 7
5382, imagemagick, 230, 1, 20180116, 20180116, 20180205, 0, 20
5384, irssi, 4, 1, 20180116, 20180116, 20180131, 0, 15
5385, imagemagick, 231, 1, 20180115, 20180116, 20180131, 1, 15
5386, imagemagick, 232, 1, 20180115, 20180116, 20180219, 1, 34
5387, imagemagick, 233, 1, 20180115, 20180116, 20180119, 1, 3
5390, gdal, 755, 1, 20170530, 20180116, 20180118, 231, 2
5391, libreoffice, 534, 1, 20171222, 20180116, 20180116, 25, 0
5392, imagemagick, 234, 1, 20180115, 20180116, 20180123, 1, 7
5393, imagemagick, 235, 1, 20180115, 20180116, 20180119, 1, 3
5394, imagemagick, 236, 1, 20180115, 20180116, 20180119, 1, 3
5395, imagemagick, 237, 1, 20180115, 20180116, 20180123, 1, 7
5396, ffmpeg, 722, 1, 20170617, 20180116, 20180204, 213, 19
5397, curl, 19, 1, 20180116, 20180116, 20180118, 0, 2
5398, imagemagick, 238, 1, 20180115, 20180116, 20180119, 1, 3
5399, imagemagick, 239, 1, 20180115, 20180116, 20180121, 1, 5
5400, llvm, 239, 1, 20180110, 20180116, 20180223, 6, 38
5401, imagemagick, 240, 1, 20180116, 20180116, 20180119, 0, 3
5403, imagemagick, 241, 1, 20180116, 20180116, 20180123, 0, 7
5404, imagemagick, 242, 1, 20180116, 20180116, 20180117, 0, 1
5405, imagemagick, 243, 1, 20180115, 20180116, 20180205, 1, 20
5406, imagemagick, 244, 1, 20180115, 20180116, 20180123, 1, 7
5408, imagemagick, 245, 1, 20180115, 20180116, 20180119, 1, 3
5409, imagemagick, 246, 1, 20180116, 20180116, 20180123, 0, 7
5410, imagemagick, 247, 1, 20180116, 20180116, 20180123, 0, 7
5411, imagemagick, 248, 1, 20180116, 20180116, 20180123, 0, 7
5412, imagemagick, 249, 1, 20180115, 20180116, 20180123, 1, 7
5413, imagemagick, 250, 1, 20180116, 20180116, 20180211, 0, 26
5414, imagemagick, 251, 1, 20180116, 20180116, 20180122, 0, 6
5415, pcre2, 49, 1, 20170509, 20180116, 20180117, 252, 1
5416, imagemagick, 252, 1, 20180116, 20180116, 20180206, 0, 21
5417, imagemagick, 253, 1, 20180115, 20180116, 20180219, 1, 34
5418, imagemagick, 254, 1, 20180115, 20180116, 20180123, 1, 7
5419, imagemagick, 255, 1, 20180115, 20180116, 20180123, 1, 7
5420, libreoffice, 535, 0, , 20180116, 20180117, , 1
5421, curl, 20, 1, 20180116, 20180116, 20180118, 0, 2
5424, imagemagick, 256, 1, 20180115, 20180116, 20180121, 1, 5
5425, imagemagick, 257, 1, 20180115, 20180116, 20180123, 1, 7
5426, llvm, 240, 1, 20180103, 20180116, 20190916, 13, 608
5429, imagemagick, 258, 1, 20180115, 20180116, 20180121, 1, 5
5431, libreoffice, 536, 1, 20180104, 20180116, 20180117, 12, 1
5432, imagemagick, 259, 1, 20180115, 20180116, 20180121, 1, 5
5433, chakra, 74, 1, 20171201, 20180117, 20180119, 47, 2
5436, imagemagick, 260, 1, 20180115, 20180117, 20180123, 2, 6
5437, imagemagick, 261, 1, 20180115, 20180117, 20180205, 2, 19
5438, dlplibs, 428, 1, 20171122, 20180117, , 56, 
5440, imagemagick, 262, 1, 20180115, 20180117, 20180119, 2, 2
5441, llvm, 241, 1, 20171210, 20180117, 20180224, 38, 38
5442, imagemagick, 263, 1, 20180115, 20180117, 20180205, 2, 19
5443, imagemagick, 264, 1, 20180116, 20180117, 20180123, 1, 6
5444, libreoffice, 537, 1, 20171222, 20180117, 20180118, 26, 1
5445, imagemagick, 265, 1, 20180116, 20180117, 20180123, 1, 6
5446, llvm, 242, 1, 20171031, 20180117, 20190103, 78, 351
5447, libreoffice, 538, 1, 20171020, 20180117, 20180118, 89, 1
5448, imagemagick, 266, 1, 20180116, 20180117, 20180205, 1, 19
5449, gstreamer, 27, 1, 20171102, 20180117, 20180118, 76, 1
5450, imagemagick, 267, 1, 20180115, 20180117, 20180124, 2, 7
5451, imagemagick, 268, 1, 20180115, 20180117, 20180119, 2, 2
5453, jsc, 54, 0, , 20180117, 20180220, , 34
5454, dlplibs, 429, 0, , 20180117, 20180120, , 3
5455, llvm, 243, 1, 20171019, 20180117, 20190916, 90, 607
5456, imagemagick, 269, 1, 20180115, 20180117, 20180128, 2, 11
5457, imagemagick, 270, 0, , 20180117, 20180119, , 2
5458, imagemagick, 271, 1, 20180115, 20180117, 20180121, 2, 4
5459, imagemagick, 272, 1, 20180115, 20180117, 20180129, 2, 12
5460, libreoffice, 539, 1, 20171222, 20180117, 20180121, 26, 4
5461, imagemagick, 273, 1, 20180115, 20180117, 20180123, 2, 6
5462, libreoffice, 540, 1, 20170302, 20180118, 20180119, 322, 1
5463, imagemagick, 274, 0, , 20180118, 20180119, , 1
5464, imagemagick, 275, 1, 20180116, 20180118, 20180123, 2, 5
5465, systemd, 1, 0, , 20180118, 20180119, , 1
5466, imagemagick, 276, 1, 20180115, 20180118, 20180119, 3, 1
5467, libreoffice, 541, 1, 20170302, 20180118, 20180119, 322, 1
5468, libreoffice, 542, 0, , 20180118, 20180120, , 2
5469, imagemagick, 277, 1, 20180118, 20180118, 20180123, 0, 5
5470, jsc, 55, 1, 20180105, 20180118, 20180120, 13, 2
5471, libreoffice, 543, 1, 20170922, 20180118, 20180119, 118, 1
5472, open62541, 56, 1, 20180118, 20180118, 20180121, 0, 3
5474, dlplibs, 430, 1, 20171122, 20180118, 20180817, 57, 211
5475, libreoffice, 544, 1, 20171205, 20180118, 20180120, 44, 2
5476, librawspeed, 233, 1, 20180112, 20180118, 20180119, 6, 1
5477, libreoffice, 545, 1, 20171103, 20180118, 20180120, 76, 2
5478, librawspeed, 234, 1, 20180112, 20180118, 20180119, 6, 1
5479, imagemagick, 278, 1, 20180118, 20180118, 20180119, 0, 1
5480, imagemagick, 279, 1, 20180115, 20180119, 20180120, 4, 1
5481, imagemagick, 280, 1, 20180116, 20180119, 20180121, 3, 2
5482, imagemagick, 281, 1, 20180116, 20180119, 20180123, 3, 4
5483, libreoffice, 546, 1, 20180118, 20180119, 20180120, 1, 1
